class_name,image_path,target
n01872401,n01872401/sketch_42.JPEG,59
n01496331,n01496331/sketch_17.JPEG,3
n02087394,n02087394/sketch_35.JPEG,89
n02843684,n02843684/sketch_32.JPEG,245
n02093256,n02093256/sketch_16.JPEG,105
n02109525,n02109525/sketch_25.JPEG,147
n04505470,n04505470/sketch_15.JPEG,434
n01749939,n01749939/sketch_2.JPEG,39
n02510455,n02510455/sketch_22.JPEG,219
n04596742,n04596742/sketch_18.JPEG,455
n02480495,n02480495/sketch_43.JPEG,213
n03673027,n03673027/sketch_39.JPEG,306
n02992529,n02992529/sketch_5.JPEG,261
n02437616,n02437616/sketch_8.JPEG,205
n03425413,n03425413/sketch_44.JPEG,286
n04254777,n04254777/sketch_9.JPEG,388
n01697457,n01697457/sketch_11.JPEG,28
n02111277,n02111277/sketch_10.JPEG,151
n02117135,n02117135/sketch_41.JPEG,164
n01818515,n01818515/sketch_5.JPEG,51
n02112137,n02112137/sketch_25.JPEG,154
n03888605,n03888605/sketch_23.JPEG,333
n02325366,n02325366/sketch_29.JPEG,186
n03207941,n03207941/sketch_26.JPEG,273
n04209239,n04209239/sketch_40.JPEG,380
n03297495,n03297495/sketch_38.JPEG,278
n02096585,n02096585/sketch_13.JPEG,112
n02077923,n02077923/sketch_27.JPEG,82
n02493793,n02493793/sketch_48.JPEG,217
n04325704,n04325704/sketch_23.JPEG,396
n02097047,n02097047/sketch_46.JPEG,113
n02113799,n02113799/sketch_2.JPEG,159
n04487081,n04487081/sketch_23.JPEG,430
n03445777,n03445777/sketch_39.JPEG,288
n04376876,n04376876/sketch_32.JPEG,411
n02093256,n02093256/sketch_32.JPEG,105
n04127249,n04127249/sketch_27.JPEG,368
n01843383,n01843383/sketch_42.JPEG,55
n02699494,n02699494/sketch_42.JPEG,227
n02105641,n02105641/sketch_13.JPEG,135
n04366367,n04366367/sketch_21.JPEG,406
n02091467,n02091467/sketch_16.JPEG,101
n01968897,n01968897/sketch_43.JPEG,67
n12768682,n12768682/sketch_14.JPEG,496
n02097130,n02097130/sketch_28.JPEG,114
n02510455,n02510455/sketch_18.JPEG,219
n07248320,n07248320/sketch_44.JPEG,461
n02799071,n02799071/sketch_14.JPEG,238
n04069434,n04069434/sketch_6.JPEG,361
n04507155,n04507155/sketch_47.JPEG,435
n04201297,n04201297/sketch_9.JPEG,376
n02093428,n02093428/sketch_6.JPEG,106
n01582220,n01582220/sketch_17.JPEG,13
n07248320,n07248320/sketch_49.JPEG,461
n02895154,n02895154/sketch_28.JPEG,252
n02011460,n02011460/sketch_36.JPEG,75
n04591157,n04591157/sketch_36.JPEG,453
n03976657,n03976657/sketch_43.JPEG,346
n09835506,n09835506/sketch_26.JPEG,490
n02113799,n02113799/sketch_25.JPEG,159
n02086079,n02086079/sketch_45.JPEG,86
n01558993,n01558993/sketch_26.JPEG,11
n02124075,n02124075/sketch_27.JPEG,168
n01978287,n01978287/sketch_13.JPEG,68
n01751748,n01751748/sketch_40.JPEG,40
n02105641,n02105641/sketch_48.JPEG,135
n04447861,n04447861/sketch_44.JPEG,422
n02058221,n02058221/sketch_37.JPEG,81
n02403003,n02403003/sketch_1.JPEG,197
n01751748,n01751748/sketch_2.JPEG,40
n04525305,n04525305/sketch_47.JPEG,440
n02280649,n02280649/sketch_48.JPEG,183
n04517823,n04517823/sketch_43.JPEG,437
n04505470,n04505470/sketch_18.JPEG,434
n13054560,n13054560/sketch_28.JPEG,499
n10565667,n10565667/sketch_5.JPEG,492
n02097130,n02097130/sketch_41.JPEG,114
n01644373,n01644373/sketch_17.JPEG,22
n01614925,n01614925/sketch_1.JPEG,17
n02091134,n02091134/sketch_15.JPEG,100
n03692522,n03692522/sketch_42.JPEG,309
n02105056,n02105056/sketch_30.JPEG,132
n02236044,n02236044/sketch_17.JPEG,179
n04357314,n04357314/sketch_12.JPEG,405
n02105855,n02105855/sketch_17.JPEG,136
n02971356,n02971356/sketch_23.JPEG,258
n02111277,n02111277/sketch_33.JPEG,151
n02117135,n02117135/sketch_48.JPEG,164
n01860187,n01860187/sketch_21.JPEG,58
n03982430,n03982430/sketch_45.JPEG,348
n02109047,n02109047/sketch_25.JPEG,146
n02892767,n02892767/sketch_28.JPEG,251
n04485082,n04485082/sketch_15.JPEG,428
n01742172,n01742172/sketch_49.JPEG,36
n01910747,n01910747/sketch_17.JPEG,62
n03544143,n03544143/sketch_17.JPEG,298
n01818515,n01818515/sketch_6.JPEG,51
n02895154,n02895154/sketch_6.JPEG,252
n07615774,n07615774/sketch_2.JPEG,466
n03530642,n03530642/sketch_2.JPEG,296
n02408429,n02408429/sketch_16.JPEG,198
n02692877,n02692877/sketch_21.JPEG,226
n03929660,n03929660/sketch_7.JPEG,338
n02114367,n02114367/sketch_45.JPEG,160
n03394916,n03394916/sketch_1.JPEG,285
n02104029,n02104029/sketch_13.JPEG,131
n04201297,n04201297/sketch_25.JPEG,376
n02102480,n02102480/sketch_15.JPEG,130
n07716358,n07716358/sketch_39.JPEG,469
n03710193,n03710193/sketch_2.JPEG,311
n04229816,n04229816/sketch_40.JPEG,381
n04487394,n04487394/sketch_3.JPEG,431
n02999410,n02999410/sketch_36.JPEG,262
n03970156,n03970156/sketch_43.JPEG,345
n03720891,n03720891/sketch_3.JPEG,312
n02096585,n02096585/sketch_35.JPEG,112
n01537544,n01537544/sketch_39.JPEG,10
n02094258,n02094258/sketch_2.JPEG,108
n01739381,n01739381/sketch_25.JPEG,34
n02130308,n02130308/sketch_13.JPEG,173
n01882714,n01882714/sketch_34.JPEG,61
n02087046,n02087046/sketch_39.JPEG,88
n03595614,n03595614/sketch_13.JPEG,300
n02077923,n02077923/sketch_26.JPEG,82
n03544143,n03544143/sketch_1.JPEG,298
n04501370,n04501370/sketch_27.JPEG,433
n02091467,n02091467/sketch_17.JPEG,101
n01484850,n01484850/sketch_8.JPEG,1
n02091467,n02091467/sketch_18.JPEG,101
n02999410,n02999410/sketch_19.JPEG,262
n04330267,n04330267/sketch_43.JPEG,398
n02879718,n02879718/sketch_13.JPEG,248
n01537544,n01537544/sketch_14.JPEG,10
n02422699,n02422699/sketch_39.JPEG,203
n02493509,n02493509/sketch_49.JPEG,216
n03929660,n03929660/sketch_32.JPEG,338
n01828970,n01828970/sketch_26.JPEG,52
n04584207,n04584207/sketch_13.JPEG,451
n03445777,n03445777/sketch_35.JPEG,288
n02279972,n02279972/sketch_39.JPEG,182
n03982430,n03982430/sketch_10.JPEG,348
n02361337,n02361337/sketch_34.JPEG,190
n01735189,n01735189/sketch_42.JPEG,33
n01770393,n01770393/sketch_47.JPEG,43
n03916031,n03916031/sketch_30.JPEG,337
n03729826,n03729826/sketch_6.JPEG,314
n04380533,n04380533/sketch_26.JPEG,412
n02701002,n02701002/sketch_36.JPEG,228
n03379051,n03379051/sketch_2.JPEG,283
n02974003,n02974003/sketch_20.JPEG,259
n03770439,n03770439/sketch_45.JPEG,318
n02676566,n02676566/sketch_36.JPEG,223
n02101006,n02101006/sketch_7.JPEG,125
n04136333,n04136333/sketch_48.JPEG,370
n03976657,n03976657/sketch_30.JPEG,346
n02917067,n02917067/sketch_17.JPEG,254
n04548362,n04548362/sketch_39.JPEG,444
n02088364,n02088364/sketch_9.JPEG,92
n04296562,n04296562/sketch_26.JPEG,393
n02058221,n02058221/sketch_25.JPEG,81
n02110958,n02110958/sketch_17.JPEG,150
n04447861,n04447861/sketch_24.JPEG,422
n03793489,n03793489/sketch_23.JPEG,325
n04049303,n04049303/sketch_14.JPEG,360
n02091032,n02091032/sketch_2.JPEG,99
n02396427,n02396427/sketch_44.JPEG,194
n07717410,n07717410/sketch_1.JPEG,471
n02102318,n02102318/sketch_28.JPEG,129
n02094433,n02094433/sketch_13.JPEG,109
n04120489,n04120489/sketch_9.JPEG,366
n02325366,n02325366/sketch_40.JPEG,186
n01795545,n01795545/sketch_48.JPEG,48
n03970156,n03970156/sketch_42.JPEG,345
n04523525,n04523525/sketch_19.JPEG,439
n02701002,n02701002/sketch_32.JPEG,228
n03127925,n03127925/sketch_14.JPEG,269
n02134084,n02134084/sketch_31.JPEG,176
n04208210,n04208210/sketch_11.JPEG,378
n03763968,n03763968/sketch_39.JPEG,317
n02102177,n02102177/sketch_49.JPEG,128
n01860187,n01860187/sketch_16.JPEG,58
n04442312,n04442312/sketch_14.JPEG,420
n01735189,n01735189/sketch_34.JPEG,33
n04536866,n04536866/sketch_15.JPEG,442
n01558993,n01558993/sketch_30.JPEG,11
n01496331,n01496331/sketch_27.JPEG,3
n03720891,n03720891/sketch_37.JPEG,312
n04141076,n04141076/sketch_3.JPEG,371
n04612504,n04612504/sketch_35.JPEG,459
n04356056,n04356056/sketch_5.JPEG,404
n01697457,n01697457/sketch_4.JPEG,28
n02454379,n02454379/sketch_16.JPEG,211
n03347037,n03347037/sketch_3.JPEG,280
n03584829,n03584829/sketch_17.JPEG,299
n02107683,n02107683/sketch_31.JPEG,142
n03929660,n03929660/sketch_6.JPEG,338
n04069434,n04069434/sketch_12.JPEG,361
n07753592,n07753592/sketch_24.JPEG,478
n03045698,n03045698/sketch_40.JPEG,263
n03544143,n03544143/sketch_21.JPEG,298
n04456115,n04456115/sketch_33.JPEG,423
n01729322,n01729322/sketch_45.JPEG,32
n03692522,n03692522/sketch_34.JPEG,309
n02112137,n02112137/sketch_14.JPEG,154
n04501370,n04501370/sketch_26.JPEG,433
n02325366,n02325366/sketch_20.JPEG,186
n03649909,n03649909/sketch_0.JPEG,305
n01806567,n01806567/sketch_11.JPEG,49
n02443114,n02443114/sketch_35.JPEG,208
n07615774,n07615774/sketch_7.JPEG,466
n02437312,n02437312/sketch_49.JPEG,204
n04485082,n04485082/sketch_32.JPEG,428
n02690373,n02690373/sketch_0.JPEG,225
n02115913,n02115913/sketch_21.JPEG,163
n10565667,n10565667/sketch_2.JPEG,492
n02493793,n02493793/sketch_47.JPEG,217
n02110958,n02110958/sketch_7.JPEG,150
n02086240,n02086240/sketch_21.JPEG,87
n01775062,n01775062/sketch_4.JPEG,47
n04209239,n04209239/sketch_13.JPEG,380
n02089867,n02089867/sketch_16.JPEG,95
n09472597,n09472597/sketch_0.JPEG,489
n02091032,n02091032/sketch_4.JPEG,99
n04485082,n04485082/sketch_34.JPEG,428
n03089624,n03089624/sketch_11.JPEG,266
n02895154,n02895154/sketch_34.JPEG,252
n02094114,n02094114/sketch_14.JPEG,107
n11939491,n11939491/sketch_46.JPEG,493
n02110958,n02110958/sketch_24.JPEG,150
n02281787,n02281787/sketch_46.JPEG,184
n09193705,n09193705/sketch_33.JPEG,485
n02009912,n02009912/sketch_8.JPEG,74
n02895154,n02895154/sketch_44.JPEG,252
n04125021,n04125021/sketch_30.JPEG,367
n01807496,n01807496/sketch_28.JPEG,50
n01484850,n01484850/sketch_37.JPEG,1
n02124075,n02124075/sketch_2.JPEG,168
n02410509,n02410509/sketch_36.JPEG,199
n02279972,n02279972/sketch_11.JPEG,182
n02002556,n02002556/sketch_7.JPEG,71
n03584829,n03584829/sketch_3.JPEG,299
n02088632,n02088632/sketch_21.JPEG,94
n03903868,n03903868/sketch_33.JPEG,336
n02361337,n02361337/sketch_49.JPEG,190
n01644373,n01644373/sketch_5.JPEG,22
n02102480,n02102480/sketch_26.JPEG,130
n03481172,n03481172/sketch_49.JPEG,293
n02769748,n02769748/sketch_40.JPEG,233
n02927161,n02927161/sketch_37.JPEG,255
n01806567,n01806567/sketch_14.JPEG,49
n01694178,n01694178/sketch_15.JPEG,26
n02106550,n02106550/sketch_22.JPEG,139
n04125021,n04125021/sketch_28.JPEG,367
n02113624,n02113624/sketch_20.JPEG,157
n04485082,n04485082/sketch_25.JPEG,428
n01806567,n01806567/sketch_6.JPEG,49
n03793489,n03793489/sketch_1.JPEG,325
n02107142,n02107142/sketch_26.JPEG,140
n07734744,n07734744/sketch_22.JPEG,473
n02123597,n02123597/sketch_6.JPEG,167
n02133161,n02133161/sketch_10.JPEG,175
n02127052,n02127052/sketch_46.JPEG,169
n03929660,n03929660/sketch_38.JPEG,338
n04532106,n04532106/sketch_10.JPEG,441
n01582220,n01582220/sketch_39.JPEG,13
n12998815,n12998815/sketch_43.JPEG,497
n02115913,n02115913/sketch_6.JPEG,163
n02094258,n02094258/sketch_16.JPEG,108
n07717410,n07717410/sketch_44.JPEG,471
n01744401,n01744401/sketch_19.JPEG,37
n02391049,n02391049/sketch_35.JPEG,193
n04523525,n04523525/sketch_7.JPEG,439
n01443537,n01443537/sketch_10.JPEG,0
n04560804,n04560804/sketch_4.JPEG,449
n03297495,n03297495/sketch_3.JPEG,278
n04041544,n04041544/sketch_20.JPEG,359
n02443484,n02443484/sketch_43.JPEG,209
n03291819,n03291819/sketch_31.JPEG,277
n03124043,n03124043/sketch_48.JPEG,268
n01774750,n01774750/sketch_41.JPEG,46
n02326432,n02326432/sketch_34.JPEG,187
n01985128,n01985128/sketch_24.JPEG,70
n01704323,n01704323/sketch_36.JPEG,30
n01530575,n01530575/sketch_43.JPEG,6
n03444034,n03444034/sketch_19.JPEG,287
n02098286,n02098286/sketch_41.JPEG,117
n02397096,n02397096/sketch_1.JPEG,195
n02412080,n02412080/sketch_40.JPEG,200
n04259630,n04259630/sketch_50.JPEG,389
n02087046,n02087046/sketch_23.JPEG,88
n04325704,n04325704/sketch_41.JPEG,396
n02114712,n02114712/sketch_41.JPEG,162
n02009912,n02009912/sketch_15.JPEG,74
n02130308,n02130308/sketch_3.JPEG,173
n02782093,n02782093/sketch_0.JPEG,234
n07745940,n07745940/sketch_16.JPEG,475
n02841315,n02841315/sketch_2.JPEG,244
n04476259,n04476259/sketch_7.JPEG,425
n03942813,n03942813/sketch_47.JPEG,341
n02093428,n02093428/sketch_44.JPEG,106
n12267677,n12267677/sketch_20.JPEG,495
n01582220,n01582220/sketch_35.JPEG,13
n01753488,n01753488/sketch_1.JPEG,41
n02443484,n02443484/sketch_9.JPEG,209
n07248320,n07248320/sketch_50.JPEG,461
n02124075,n02124075/sketch_16.JPEG,168
n01580077,n01580077/sketch_29.JPEG,12
n02443114,n02443114/sketch_37.JPEG,208
n03895866,n03895866/sketch_50.JPEG,335
n02687172,n02687172/sketch_42.JPEG,224
n01592084,n01592084/sketch_40.JPEG,14
n02113712,n02113712/sketch_3.JPEG,158
n02236044,n02236044/sketch_45.JPEG,179
n04238763,n04238763/sketch_47.JPEG,383
n03134739,n03134739/sketch_24.JPEG,271
n04336792,n04336792/sketch_43.JPEG,399
n02096585,n02096585/sketch_24.JPEG,112
n02124075,n02124075/sketch_20.JPEG,168
n02843684,n02843684/sketch_38.JPEG,245
n02098286,n02098286/sketch_35.JPEG,117
n01770081,n01770081/sketch_41.JPEG,42
n04435653,n04435653/sketch_11.JPEG,419
n02437616,n02437616/sketch_38.JPEG,205
n03761084,n03761084/sketch_12.JPEG,316
n01774384,n01774384/sketch_2.JPEG,45
n09288635,n09288635/sketch_39.JPEG,488
n09193705,n09193705/sketch_15.JPEG,485
n01775062,n01775062/sketch_12.JPEG,47
n04442312,n04442312/sketch_15.JPEG,420
n04442312,n04442312/sketch_1.JPEG,420
n02056570,n02056570/sketch_34.JPEG,80
n04039381,n04039381/sketch_41.JPEG,357
n04208210,n04208210/sketch_44.JPEG,378
n02134084,n02134084/sketch_33.JPEG,176
n04201297,n04201297/sketch_43.JPEG,376
n04040759,n04040759/sketch_25.JPEG,358
n03692522,n03692522/sketch_3.JPEG,309
n04049303,n04049303/sketch_40.JPEG,360
n04238763,n04238763/sketch_3.JPEG,383
n02841315,n02841315/sketch_47.JPEG,244
n02114712,n02114712/sketch_5.JPEG,162
n02808440,n02808440/sketch_29.JPEG,240
n02111889,n02111889/sketch_45.JPEG,153
n04326547,n04326547/sketch_33.JPEG,397
n02099267,n02099267/sketch_20.JPEG,119
n04599235,n04599235/sketch_3.JPEG,456
n02087394,n02087394/sketch_30.JPEG,89
n02389026,n02389026/sketch_19.JPEG,192
n04536866,n04536866/sketch_38.JPEG,442
n02493509,n02493509/sketch_7.JPEG,216
n01494475,n01494475/sketch_43.JPEG,2
n04371430,n04371430/sketch_17.JPEG,408
n03394916,n03394916/sketch_12.JPEG,285
n02172182,n02172182/sketch_49.JPEG,178
n02727426,n02727426/sketch_11.JPEG,230
n04371430,n04371430/sketch_18.JPEG,408
n01775062,n01775062/sketch_45.JPEG,47
n04330267,n04330267/sketch_37.JPEG,398
n02454379,n02454379/sketch_19.JPEG,211
n02106550,n02106550/sketch_3.JPEG,139
n03888605,n03888605/sketch_13.JPEG,333
n01775062,n01775062/sketch_46.JPEG,47
n04509417,n04509417/sketch_25.JPEG,436
n03781244,n03781244/sketch_23.JPEG,321
n03775071,n03775071/sketch_14.JPEG,320
n01532829,n01532829/sketch_16.JPEG,8
n04409515,n04409515/sketch_49.JPEG,415
n01950731,n01950731/sketch_16.JPEG,66
n03761084,n03761084/sketch_24.JPEG,316
n02088364,n02088364/sketch_20.JPEG,92
n02077923,n02077923/sketch_18.JPEG,82
n02094258,n02094258/sketch_4.JPEG,108
n03982430,n03982430/sketch_43.JPEG,348
n02085620,n02085620/sketch_36.JPEG,83
n03630383,n03630383/sketch_26.JPEG,302
n03998194,n03998194/sketch_48.JPEG,350
n01818515,n01818515/sketch_22.JPEG,51
n02097209,n02097209/sketch_9.JPEG,115
n02102177,n02102177/sketch_14.JPEG,128
n02086240,n02086240/sketch_38.JPEG,87
n07248320,n07248320/sketch_16.JPEG,461
n02892201,n02892201/sketch_38.JPEG,250
n04141076,n04141076/sketch_35.JPEG,371
n04493381,n04493381/sketch_2.JPEG,432
n03956157,n03956157/sketch_43.JPEG,342
n07579787,n07579787/sketch_14.JPEG,462
n04560804,n04560804/sketch_10.JPEG,449
n02951585,n02951585/sketch_25.JPEG,257
n02112137,n02112137/sketch_42.JPEG,154
n04579432,n04579432/sketch_27.JPEG,450
n01694178,n01694178/sketch_6.JPEG,26
n04418357,n04418357/sketch_43.JPEG,416
n02091831,n02091831/sketch_27.JPEG,102
n04442312,n04442312/sketch_49.JPEG,420
n03045698,n03045698/sketch_2.JPEG,263
n11939491,n11939491/sketch_26.JPEG,493
n02110958,n02110958/sketch_48.JPEG,150
n07613480,n07613480/sketch_29.JPEG,464
n02403003,n02403003/sketch_6.JPEG,197
n02412080,n02412080/sketch_45.JPEG,200
n01632777,n01632777/sketch_11.JPEG,20
n04019541,n04019541/sketch_24.JPEG,353
n02129165,n02129165/sketch_14.JPEG,171
n03874599,n03874599/sketch_42.JPEG,332
n02443484,n02443484/sketch_0.JPEG,209
n02398521,n02398521/sketch_36.JPEG,196
n01518878,n01518878/sketch_10.JPEG,5
n04355933,n04355933/sketch_1.JPEG,403
n04380533,n04380533/sketch_30.JPEG,412
n02094433,n02094433/sketch_17.JPEG,109
n02099267,n02099267/sketch_49.JPEG,119
n07860988,n07860988/sketch_26.JPEG,481
n02342885,n02342885/sketch_45.JPEG,188
n02699494,n02699494/sketch_24.JPEG,227
n02114548,n02114548/sketch_27.JPEG,161
n02128385,n02128385/sketch_21.JPEG,170
n02114367,n02114367/sketch_5.JPEG,160
n04310018,n04310018/sketch_9.JPEG,394
n01944390,n01944390/sketch_38.JPEG,65
n07747607,n07747607/sketch_5.JPEG,476
n01968897,n01968897/sketch_6.JPEG,67
n04326547,n04326547/sketch_25.JPEG,397
n04536866,n04536866/sketch_3.JPEG,442
n07875152,n07875152/sketch_46.JPEG,483
n04557648,n04557648/sketch_13.JPEG,448
n02092002,n02092002/sketch_49.JPEG,103
n01872401,n01872401/sketch_36.JPEG,59
n07615774,n07615774/sketch_45.JPEG,466
n02356798,n02356798/sketch_21.JPEG,189
n02018795,n02018795/sketch_15.JPEG,76
n02105162,n02105162/sketch_48.JPEG,133
n04372370,n04372370/sketch_22.JPEG,410
n02102480,n02102480/sketch_11.JPEG,130
n01873310,n01873310/sketch_50.JPEG,60
n12144580,n12144580/sketch_1.JPEG,494
n02051845,n02051845/sketch_23.JPEG,79
n02277742,n02277742/sketch_25.JPEG,181
n03297495,n03297495/sketch_17.JPEG,278
n01632777,n01632777/sketch_38.JPEG,20
n02117135,n02117135/sketch_40.JPEG,164
n03208938,n03208938/sketch_24.JPEG,274
n02097209,n02097209/sketch_0.JPEG,115
n02011460,n02011460/sketch_45.JPEG,75
n02113799,n02113799/sketch_20.JPEG,159
n03444034,n03444034/sketch_41.JPEG,287
n02128385,n02128385/sketch_29.JPEG,170
n02793495,n02793495/sketch_34.JPEG,236
n07714990,n07714990/sketch_14.JPEG,467
n01774384,n01774384/sketch_32.JPEG,45
n01644900,n01644900/sketch_3.JPEG,23
n03720891,n03720891/sketch_18.JPEG,312
n04125021,n04125021/sketch_9.JPEG,367
n02398521,n02398521/sketch_46.JPEG,196
n04127249,n04127249/sketch_40.JPEG,368
n02974003,n02974003/sketch_4.JPEG,259
n02441942,n02441942/sketch_2.JPEG,206
n03874599,n03874599/sketch_36.JPEG,332
n03929660,n03929660/sketch_46.JPEG,338
n03498962,n03498962/sketch_0.JPEG,295
n02091467,n02091467/sketch_40.JPEG,101
n07920052,n07920052/sketch_12.JPEG,484
n04501370,n04501370/sketch_31.JPEG,433
n02130308,n02130308/sketch_48.JPEG,173
n03379051,n03379051/sketch_23.JPEG,283
n03871628,n03871628/sketch_37.JPEG,331
n02102318,n02102318/sketch_8.JPEG,129
n07716906,n07716906/sketch_18.JPEG,470
n03127925,n03127925/sketch_49.JPEG,269
n02114367,n02114367/sketch_24.JPEG,160
n02092002,n02092002/sketch_12.JPEG,103
n04357314,n04357314/sketch_6.JPEG,405
n03347037,n03347037/sketch_5.JPEG,280
n04366367,n04366367/sketch_11.JPEG,406
n04005630,n04005630/sketch_4.JPEG,352
n01530575,n01530575/sketch_7.JPEG,6
n03933933,n03933933/sketch_35.JPEG,339
n02107683,n02107683/sketch_27.JPEG,142
n01608432,n01608432/sketch_32.JPEG,16
n04525305,n04525305/sketch_3.JPEG,440
n01641577,n01641577/sketch_20.JPEG,21
n07754684,n07754684/sketch_44.JPEG,479
n01688243,n01688243/sketch_7.JPEG,25
n04192698,n04192698/sketch_20.JPEG,375
n01818515,n01818515/sketch_48.JPEG,51
n02107574,n02107574/sketch_30.JPEG,141
n02236044,n02236044/sketch_11.JPEG,179
n02113624,n02113624/sketch_41.JPEG,157
n04604644,n04604644/sketch_2.JPEG,457
n04204347,n04204347/sketch_2.JPEG,377
n09193705,n09193705/sketch_29.JPEG,485
n03916031,n03916031/sketch_47.JPEG,337
n04366367,n04366367/sketch_30.JPEG,406
n01770081,n01770081/sketch_34.JPEG,42
n04612504,n04612504/sketch_14.JPEG,459
n01677366,n01677366/sketch_45.JPEG,24
n04355933,n04355933/sketch_31.JPEG,403
n02441942,n02441942/sketch_23.JPEG,206
n04507155,n04507155/sketch_8.JPEG,435
n04483307,n04483307/sketch_7.JPEG,427
n04069434,n04069434/sketch_22.JPEG,361
n04209133,n04209133/sketch_8.JPEG,379
n02487347,n02487347/sketch_22.JPEG,214
n02097130,n02097130/sketch_9.JPEG,114
n02443114,n02443114/sketch_26.JPEG,208
n02123597,n02123597/sketch_41.JPEG,167
n01518878,n01518878/sketch_16.JPEG,5
n03481172,n03481172/sketch_45.JPEG,293
n09288635,n09288635/sketch_24.JPEG,488
n04418357,n04418357/sketch_32.JPEG,416
n07920052,n07920052/sketch_7.JPEG,484
n07742313,n07742313/sketch_26.JPEG,474
n02843684,n02843684/sketch_13.JPEG,245
n02090379,n02090379/sketch_44.JPEG,97
n07579787,n07579787/sketch_43.JPEG,462
n04344873,n04344873/sketch_34.JPEG,400
n03794056,n03794056/sketch_20.JPEG,326
n02999410,n02999410/sketch_14.JPEG,262
n02104029,n02104029/sketch_9.JPEG,131
n01770393,n01770393/sketch_34.JPEG,43
n02939185,n02939185/sketch_4.JPEG,256
n04317175,n04317175/sketch_16.JPEG,395
n02422699,n02422699/sketch_44.JPEG,203
n01641577,n01641577/sketch_22.JPEG,21
n09288635,n09288635/sketch_13.JPEG,488
n02437616,n02437616/sketch_30.JPEG,205
n03763968,n03763968/sketch_47.JPEG,317
n02454379,n02454379/sketch_36.JPEG,211
n04487394,n04487394/sketch_31.JPEG,431
n03761084,n03761084/sketch_37.JPEG,316
n04596742,n04596742/sketch_37.JPEG,455
n01735189,n01735189/sketch_7.JPEG,33
n03794056,n03794056/sketch_13.JPEG,326
n04266014,n04266014/sketch_20.JPEG,391
n02093428,n02093428/sketch_12.JPEG,106
n03109150,n03109150/sketch_43.JPEG,267
n02841315,n02841315/sketch_22.JPEG,244
n04371774,n04371774/sketch_3.JPEG,409
n03598930,n03598930/sketch_16.JPEG,301
n04209133,n04209133/sketch_49.JPEG,379
n02672831,n02672831/sketch_34.JPEG,222
n04548362,n04548362/sketch_4.JPEG,444
n04442312,n04442312/sketch_22.JPEG,420
n02088094,n02088094/sketch_47.JPEG,90
n03445777,n03445777/sketch_41.JPEG,288
n01914609,n01914609/sketch_36.JPEG,63
n01496331,n01496331/sketch_47.JPEG,3
n02102040,n02102040/sketch_16.JPEG,127
n04505470,n04505470/sketch_36.JPEG,434
n04254680,n04254680/sketch_3.JPEG,387
n02417914,n02417914/sketch_4.JPEG,202
n02087394,n02087394/sketch_3.JPEG,89
n04118776,n04118776/sketch_16.JPEG,365
n02085620,n02085620/sketch_17.JPEG,83
n01688243,n01688243/sketch_36.JPEG,25
n03903868,n03903868/sketch_37.JPEG,336
n03891251,n03891251/sketch_43.JPEG,334
n02099601,n02099601/sketch_19.JPEG,120
n01608432,n01608432/sketch_44.JPEG,16
n01843065,n01843065/sketch_35.JPEG,54
n02510455,n02510455/sketch_15.JPEG,219
n07714990,n07714990/sketch_38.JPEG,467
n02018795,n02018795/sketch_17.JPEG,76
n02268443,n02268443/sketch_18.JPEG,180
n04523525,n04523525/sketch_35.JPEG,439
n02111500,n02111500/sketch_27.JPEG,152
n02403003,n02403003/sketch_35.JPEG,197
n04019541,n04019541/sketch_3.JPEG,353
n04004767,n04004767/sketch_16.JPEG,351
n04554684,n04554684/sketch_0.JPEG,447
n04040759,n04040759/sketch_38.JPEG,358
n04560804,n04560804/sketch_48.JPEG,449
n02092002,n02092002/sketch_46.JPEG,103
n01740131,n01740131/sketch_39.JPEG,35
n04606251,n04606251/sketch_36.JPEG,458
n10565667,n10565667/sketch_27.JPEG,492
n02091831,n02091831/sketch_11.JPEG,102
n02108915,n02108915/sketch_35.JPEG,145
n02110185,n02110185/sketch_32.JPEG,148
n02112350,n02112350/sketch_48.JPEG,155
n02100236,n02100236/sketch_50.JPEG,121
n03958227,n03958227/sketch_41.JPEG,343
n02672831,n02672831/sketch_9.JPEG,222
n07716358,n07716358/sketch_17.JPEG,469
n04204347,n04204347/sketch_4.JPEG,377
n02086240,n02086240/sketch_6.JPEG,87
n02058221,n02058221/sketch_8.JPEG,81
n02097130,n02097130/sketch_45.JPEG,114
n02018795,n02018795/sketch_46.JPEG,76
n03207941,n03207941/sketch_50.JPEG,273
n07583066,n07583066/sketch_28.JPEG,463
n04509417,n04509417/sketch_46.JPEG,436
n03476684,n03476684/sketch_3.JPEG,292
n04501370,n04501370/sketch_42.JPEG,433
n02442845,n02442845/sketch_14.JPEG,207
n04479046,n04479046/sketch_1.JPEG,426
n03481172,n03481172/sketch_27.JPEG,293
n02802426,n02802426/sketch_2.JPEG,239
n03208938,n03208938/sketch_12.JPEG,274
n01630670,n01630670/sketch_27.JPEG,19
n04081281,n04081281/sketch_16.JPEG,363
n04366367,n04366367/sketch_38.JPEG,406
n03450230,n03450230/sketch_44.JPEG,291
n12998815,n12998815/sketch_40.JPEG,497
n02172182,n02172182/sketch_15.JPEG,178
n03496892,n03496892/sketch_45.JPEG,294
n02094114,n02094114/sketch_49.JPEG,107
n04146614,n04146614/sketch_20.JPEG,373
n11939491,n11939491/sketch_33.JPEG,493
